n	x	y	z
505 -2.9986 -0.316741 0.341288
506 -2.99803 -0.317171 0.340709
507 -2.99746 -0.317598 0.340128
508 -2.99689 -0.318024 0.339547
509 -2.99632 -0.318449 0.338966
510 -2.99574 -0.318872 0.338383
511 -2.99516 -0.319292 0.3378
512 -2.99458 -0.319712 0.337216
513 -2.994 -0.320129 0.336631
514 -2.99342 -0.320545 0.336046
515 -2.99283 -0.320959 0.33546
516 -2.99225 -0.321371 0.334873
517 -2.99166 -0.321781 0.334286
518 -2.99107 -0.32219 0.333698
519 -2.99048 -0.322597 0.33311
520 -2.98988 -0.323002 0.33252
521 -2.98929 -0.323406 0.33193
522 -2.98869 -0.323807 0.33134
523 -2.98809 -0.324207 0.330748
524 -2.98749 -0.324605 0.330156
525 -2.98689 -0.325001 0.329564
526 -2.98629 -0.325396 0.32897
527 -2.98568 -0.325788 0.328376
528 -2.98507 -0.326179 0.327782
529 -2.98447 -0.326568 0.327186
530 -2.98386 -0.326956 0.326591
531 -2.98324 -0.327341 0.325994
532 -2.98263 -0.327725 0.325397
533 -2.98201 -0.328106 0.324799
534 -2.9814 -0.328486 0.324201
535 -2.98078 -0.328864 0.323601
536 -2.98016 -0.329241 0.323002
537 -2.97954 -0.329615 0.322401
538 -2.97891 -0.329988 0.321801
539 -2.97829 -0.330358 0.321199
540 -2.97766 -0.330727 0.320597
541 -2.97703 -0.331094 0.319994
542 -2.9764 -0.331459 0.319391
543 -2.97577 -0.331823 0.318787
544 -2.97514 -0.332184 0.318182
545 -2.9745 -0.332544 0.317577
546 -2.97387 -0.332901 0.316971
547 -2.97323 -0.333257 0.316365
548 -2.97259 -0.333611 0.315758
549 -2.97195 -0.333963 0.31515
550 -2.97131 -0.334313 0.314542
551 -2.97066 -0.334661 0.313933
552 -2.97002 -0.335007 0.313324
553 -2.96937 -0.335351 0.312714
554 -2.96872 -0.335694 0.312103
555 -2.96807 -0.336034 0.311492
556 -2.96742 -0.336373 0.310881
557 -2.96677 -0.33671 0.310269
558 -2.96611 -0.337044 0.309656
559 -2.96546 -0.337377 0.309043
560 -2.9648 -0.337708 0.308429
561 -2.96414 -0.338037 0.307814
562 -2.96348 -0.338364 0.307199
563 -2.96282 -0.338689 0.306584
564 -2.96215 -0.339012 0.305968
565 -2.96149 -0.339333 0.305351
566 -2.96082 -0.339652 0.304734
567 -2.96015 -0.339969 0.304116
568 -2.95948 -0.340284 0.303498
569 -2.95881 -0.340597 0.302879
570 -2.95814 -0.340908 0.30226
571 -2.95747 -0.341218 0.30164
572 -2.95679 -0.341525 0.30102
573 -2.95612 -0.34183 0.300399
574 -2.95544 -0.342133 0.299778
575 -2.95476 -0.342434 0.299156
576 -2.95408 -0.342734 0.298533
577 -2.9534 -0.343031 0.297911
578 -2.95271 -0.343326 0.297287
579 -2.95203 -0.343619 0.296663
580 -2.95134 -0.34391 0.296039
581 -2.95065 -0.344199 0.295414
582 -2.94996 -0.344486 0.294789
583 -2.94927 -0.344771 0.294163
584 -2.94858 -0.345054 0.293536
585 -2.94789 -0.345335 0.29291
586 -2.9472 -0.345614 0.292282
587 -2.9465 -0.345891 0.291654
588 -2.9458 -0.346166 0.291026
589 -2.94511 -0.346439 0.290397
590 -2.94441 -0.346709 0.289768
591 -2.94371 -0.346978 0.289139
592 -2.943 -0.347245 0.288508
593 -2.9423 -0.347509 0.287878
594 -2.9416 -0.347772 0.287247
595 -2.94089 -0.348032 0.286615
596 -2.94018 -0.34829 0.285983
597 -2.93948 -0.348546 0.285351
598 -2.93877 -0.3488 0.284718
599 -2.93805 -0.349052 0.284085
600 -2.93734 -0.349302 0.283451
601 -2.93663 -0.34955 0.282817
602 -2.93592 -0.349796 0.282182
603 -2.9352 -0.350039 0.281547
604 -2.93448 -0.350281 0.280912
605 -2.93377 -0.35052 0.280276
606 -2.93305 -0.350757 0.27964
607 -2.93233 -0.350992 0.279003
608 -2.9316 -0.351225 0.278366
609 -2.93088 -0.351456 0.277728
610 -2.93016 -0.351685 0.27709
611 -2.92943 -0.351912 0.276452
612 -2.92871 -0.352136 0.275813
613 -2.92798 -0.352358 0.275174
614 -2.92725 -0.352579 0.274534
615 -2.92652 -0.352797 0.273894
616 -2.92579 -0.353012 0.273254
617 -2.92506 -0.353226 0.272613
618 -2.92433 -0.353438 0.271972
619 -2.9236 -0.353647 0.271331
620 -2.92286 -0.353854 0.270689
621 -2.92213 -0.354059 0.270047
622 -2.92139 -0.354262 0.269404
623 -2.92065 -0.354463 0.268761
624 -2.91991 -0.354662 0.268118
625 -2.91917 -0.354858 0.267474
626 -2.91843 -0.355052 0.26683
627 -2.91769 -0.355244 0.266185
628 -2.91695 -0.355434 0.265541
629 -2.9162 -0.355621 0.264895
630 -2.91546 -0.355807 0.26425
631 -2.91471 -0.35599 0.263604
632 -2.91396 -0.356171 0.262958
633 -2.91322 -0.35635 0.262311
634 -2.91247 -0.356526 0.261665
635 -2.91172 -0.356701 0.261017
636 -2.91097 -0.356873 0.26037
637 -2.91022 -0.357043 0.259722
638 -2.90946 -0.357211 0.259074
639 -2.90871 -0.357376 0.258425
640 -2.90796 -0.357539 0.257777
641 -2.9072 -0.3577 0.257127
642 -2.90645 -0.357859 0.256478
643 -2.90569 -0.358016 0.255828
644 -2.90493 -0.35817 0.255178
645 -2.90417 -0.358322 0.254528
646 -2.90341 -0.358472 0.253877
647 -2.90265 -0.358619 0.253226
648 -2.90189 -0.358765 0.252575
649 -2.90113 -0.358908 0.251923
650 -2.90037 -0.359049 0.251272
651 -2.8996 -0.359187 0.250619
652 -2.89884 -0.359324 0.249967
653 -2.89807 -0.359458 0.249314
654 -2.89731 -0.35959 0.248661
655 -2.89654 -0.359719 0.248008
656 -2.89577 -0.359846 0.247355
657 -2.89501 -0.359971 0.246701
658 -2.89424 -0.360094 0.246047
659 -2.89347 -0.360214 0.245393
660 -2.8927 -0.360333 0.244738
661 -2.89193 -0.360448 0.244083
662 -2.89115 -0.360562 0.243428
663 -2.89038 -0.360673 0.242773
664 -2.88961 -0.360782 0.242117
665 -2.88884 -0.360889 0.241462
666 -2.88806 -0.360993 0.240806
667 -2.88729 -0.361096 0.240149
668 -2.88651 -0.361195 0.239493
669 -2.88573 -0.361293 0.238836
670 -2.88496 -0.361388 0.238179
671 -2.88418 -0.361481 0.237522
672 -2.8834 -0.361572 0.236865
673 -2.88262 -0.36166 0.236207
674 -2.88184 -0.361746 0.235549
675 -2.88106 -0.36183 0.234891
676 -2.88028 -0.361911 0.234233
677 -2.8795 -0.36199 0.233574
678 -2.87872 -0.362067 0.232916
679 -2.87794 -0.362141 0.232257
680 -2.87716 -0.362213 0.231598
681 -2.87637 -0.362283 0.230938
682 -2.87559 -0.36235 0.230279
683 -2.8748 -0.362415 0.229619
684 -2.87402 -0.362478 0.228959
685 -2.87323 -0.362539 0.228299
686 -2.87245 -0.362597 0.227639
687 -2.87166 -0.362652 0.226979
688 -2.87088 -0.362706 0.226318
689 -2.87009 -0.362757 0.225657
690 -2.8693 -0.362806 0.224996
691 -2.86852 -0.362852 0.224335
692 -2.86773 -0.362896 0.223674
693 -2.86694 -0.362938 0.223013
694 -2.86615 -0.362977 0.222351
695 -2.86536 -0.363014 0.221689
696 -2.86457 -0.363049 0.221027
697 -2.86378 -0.363081 0.220365
698 -2.86299 -0.363111 0.219703
699 -2.8622 -0.363138 0.219041
700 -2.86141 -0.363164 0.218378
701 -2.86062 -0.363186 0.217716
702 -2.85983 -0.363207 0.217053
703 -2.85903 -0.363225 0.21639
704 -2.85824 -0.363241 0.215727
705 -2.85745 -0.363254 0.215064
