n	x	y	z
551 2.97013 0.339392 0.313933
552 2.96948 0.339737 0.313324
553 2.96883 0.34008 0.312714
554 2.96818 0.340422 0.312103
555 2.96753 0.340761 0.311492
556 2.96688 0.341099 0.310881
557 2.96623 0.341434 0.310269
558 2.96557 0.341768 0.309656
559 2.96491 0.3421 0.309043
560 2.96426 0.342429 0.308429
561 2.9636 0.342757 0.307814
562 2.96294 0.343083 0.307199
563 2.96227 0.343407 0.306584
564 2.96161 0.343729 0.305968
565 2.96094 0.344049 0.305351
566 2.96028 0.344367 0.304734
567 2.95961 0.344683 0.304116
568 2.95894 0.344997 0.303498
569 2.95827 0.345309 0.302879
570 2.95759 0.345619 0.30226
571 2.95692 0.345927 0.30164
572 2.95624 0.346233 0.30102
573 2.95557 0.346538 0.300399
574 2.95489 0.34684 0.299778
575 2.95421 0.34714 0.299156
576 2.95353 0.347438 0.298533
577 2.95285 0.347734 0.297911
578 2.95216 0.348028 0.297287
579 2.95148 0.34832 0.296663
580 2.95079 0.34861 0.296039
581 2.9501 0.348898 0.295414
582 2.94941 0.349184 0.294789
583 2.94872 0.349468 0.294163
584 2.94803 0.34975 0.293536
585 2.94734 0.35003 0.29291
586 2.94664 0.350308 0.292282
587 2.94595 0.350583 0.291654
588 2.94525 0.350857 0.291026
589 2.94455 0.351129 0.290397
590 2.94385 0.351398 0.289768
591 2.94315 0.351666 0.289139
592 2.94245 0.351931 0.288508
593 2.94174 0.352195 0.287878
594 2.94104 0.352456 0.287247
595 2.94033 0.352715 0.286615
596 2.93962 0.352972 0.285983
597 2.93892 0.353227 0.285351
598 2.93821 0.35348 0.284718
599 2.9375 0.353731 0.284085
600 2.93678 0.35398 0.283451
601 2.93607 0.354227 0.282817
602 2.93535 0.354471 0.282182
603 2.93464 0.354714 0.281547
604 2.93392 0.354954 0.280912
605 2.9332 0.355192 0.280276
606 2.93248 0.355428 0.27964
607 2.93176 0.355662 0.279003
608 2.93104 0.355894 0.278366
609 2.93032 0.356124 0.277728
610 2.92959 0.356351 0.27709
611 2.92887 0.356577 0.276452
612 2.92814 0.3568 0.275813
613 2.92742 0.357021 0.275174
614 2.92669 0.35724 0.274534
615 2.92596 0.357457 0.273894
616 2.92523 0.357672 0.273254
617 2.9245 0.357884 0.272613
618 2.92376 0.358095 0.271972
619 2.92303 0.358303 0.271331
620 2.92229 0.358509 0.270689
621 2.92156 0.358713 0.270047
622 2.92082 0.358915 0.269404
623 2.92008 0.359114 0.268761
624 2.91934 0.359312 0.268118
625 2.9186 0.359507 0.267474
626 2.91786 0.3597 0.26683
627 2.91712 0.35989 0.266185
628 2.91638 0.360079 0.265541
629 2.91563 0.360265 0.264895
630 2.91489 0.36045 0.26425
631 2.91414 0.360632 0.263604
632 2.91339 0.360811 0.262958
633 2.91265 0.360989 0.262311
634 2.9119 0.361164 0.261665
635 2.91115 0.361338 0.261017
636 2.9104 0.361509 0.26037
637 2.90964 0.361677 0.259722
638 2.90889 0.361844 0.259074
639 2.90814 0.362008 0.258425
640 2.90738 0.36217 0.257777
641 2.90663 0.36233 0.257127
642 2.90587 0.362488 0.256478
643 2.90511 0.362643 0.255828
644 2.90436 0.362796 0.255178
645 2.9036 0.362947 0.254528
646 2.90284 0.363096 0.253877
647 2.90208 0.363242 0.253226
648 2.90132 0.363386 0.252575
649 2.90055 0.363528 0.251923
650 2.89979 0.363668 0.251272
651 2.89903 0.363805 0.250619
652 2.89826 0.36394 0.249967
653 2.8975 0.364073 0.249314
654 2.89673 0.364203 0.248661
655 2.89597 0.364332 0.248008
656 2.8952 0.364458 0.247355
657 2.89443 0.364582 0.246701
658 2.89366 0.364703 0.246047
659 2.89289 0.364822 0.245393
660 2.89212 0.364939 0.244738
661 2.89135 0.365054 0.244083
662 2.89058 0.365166 0.243428
663 2.8898 0.365276 0.242773
664 2.88903 0.365384 0.242117
665 2.88826 0.365489 0.241462
666 2.88748 0.365593 0.240806
667 2.88671 0.365694 0.240149
668 2.88593 0.365792 0.239493
669 2.88515 0.365888 0.238836
670 2.88438 0.365982 0.238179
671 2.8836 0.366074 0.237522
672 2.88282 0.366163 0.236865
673 2.88204 0.36625 0.236207
674 2.88126 0.366335 0.235549
675 2.88048 0.366418 0.234891
676 2.8797 0.366498 0.234233
677 2.87892 0.366576 0.233574
678 2.87814 0.366651 0.232916
679 2.87736 0.366724 0.232257
680 2.87658 0.366795 0.231598
681 2.87579 0.366863 0.230938
682 2.87501 0.36693 0.230279
683 2.87422 0.366993 0.229619
684 2.87344 0.367055 0.228959
685 2.87265 0.367114 0.228299
686 2.87187 0.367171 0.227639
687 2.87108 0.367225 0.226979
688 2.8703 0.367278 0.226318
689 2.86951 0.367327 0.225657
690 2.86872 0.367375 0.224996
691 2.86793 0.36742 0.224335
692 2.86715 0.367463 0.223674
693 2.86636 0.367503 0.223013
694 2.86557 0.367541 0.222351
695 2.86478 0.367577 0.221689
696 2.86399 0.36761 0.221027
697 2.8632 0.367641 0.220365
698 2.86241 0.36767 0.219703
699 2.86162 0.367696 0.219041
700 2.86083 0.36772 0.218378
701 2.86004 0.367742 0.217716
702 2.85924 0.367761 0.217053
703 2.85845 0.367778 0.21639
704 2.85766 0.367793 0.215727
705 2.85687 0.367805 0.215064
706 2.85608 0.367815 0.214401
707 2.85528 0.367822 0.213738
708 2.85449 0.367827 0.213074
709 2.8537 0.36783 0.21241
710 2.8529 0.36783 0.211747
711 2.85211 0.367828 0.211083
712 2.85132 0.367823 0.210419
713 2.85052 0.367817 0.209755
714 2.84973 0.367807 0.209091
715 2.84893 0.367796 0.208426
716 2.84814 0.367782 0.207762
717 2.84734 0.367766 0.207098
718 2.84655 0.367747 0.206433
719 2.84575 0.367726 0.205769
720 2.84496 0.367702 0.205104
721 2.84416 0.367676 0.204439
722 2.84337 0.367648 0.203774
723 2.84257 0.367618 0.203109
724 2.84178 0.367585 0.202444
725 2.84098 0.367549 0.201779
726 2.84019 0.367512 0.201114
727 2.83939 0.367471 0.200449
728 2.8386 0.367429 0.199783
729 2.8378 0.367384 0.199118
730 2.83701 0.367337 0.198453
731 2.83621 0.367287 0.197787
732 2.83542 0.367235 0.197122
733 2.83462 0.36718 0.196456
734 2.83383 0.367124 0.19579
735 2.83303 0.367064 0.195125
736 2.83224 0.367003 0.194459
737 2.83144 0.366939 0.193793
738 2.83065 0.366872 0.193128
739 2.82986 0.366804 0.192462
740 2.82906 0.366732 0.191796
741 2.82827 0.366659 0.19113
742 2.82747 0.366583 0.190464
743 2.82668 0.366505 0.189798
744 2.82589 0.366424 0.189132
745 2.82509 0.366341 0.188466
746 2.8243 0.366255 0.1878
747 2.82351 0.366167 0.187134
748 2.82272 0.366077 0.186468
749 2.82192 0.365984 0.185802
750 2.82113 0.365889 0.185136
751 2.82034 0.365792 0.18447
752 2.81955 0.365692 0.183804
753 2.81876 0.36559 0.183138
754 2.81797 0.365485 0.182472
755 2.81718 0.365378 0.181806
756 2.81638 0.365269 0.18114
757 2.8156 0.365157 0.180474
758 2.81481 0.365043 0.179808
759 2.81402 0.364927 0.179142
760 2.81323 0.364808 0.178476
761 2.81244 0.364686 0.17781
762 2.81165 0.364563 0.177144
763 2.81086 0.364437 0.176478
764 2.81008 0.364308 0.175812
765 2.80929 0.364177 0.175146
766 2.80851 0.364044 0.17448
767 2.80772 0.363909 0.173814
768 2.80693 0.363771 0.173149
769 2.80615 0.36363 0.172483
770 2.80537 0.363488 0.171817
771 2.80458 0.363343 0.171151
772 2.8038 0.363195 0.170486
773 2.80302 0.363046 0.16982
774 2.80224 0.362893 0.169155
775 2.80145 0.362739 0.168489
776 2.80067 0.362582 0.167824
777 2.79989 0.362423 0.167158
778 2.79911 0.362261 0.166493
779 2.79834 0.362097 0.165828
780 2.79756 0.361931 0.165163
781 2.79678 0.361762 0.164498
782 2.796 0.361591 0.163833
783 2.79523 0.361418 0.163168
784 2.79445 0.361242 0.162503
785 2.79368 0.361064 0.161838
786 2.7929 0.360883 0.161173
787 2.79213 0.3607 0.160508
788 2.79136 0.360515 0.159844
789 2.79059 0.360328 0.159179
790 2.78982 0.360138 0.158515
791 2.78905 0.359946 0.15785
792 2.78828 0.359751 0.157186
793 2.78751 0.359554 0.156522
794 2.78674 0.359355 0.155858
795 2.78598 0.359154 0.155194
796 2.78521 0.35895 0.15453
797 2.78445 0.358743 0.153866
798 2.78368 0.358535 0.153202
799 2.78292 0.358324 0.152539
800 2.78216 0.358111 0.151875
801 2.7814 0.357895 0.151212
802 2.78064 0.357678 0.150548
803 2.77988 0.357458 0.149885
804 2.77912 0.357235 0.149222
805 2.77836 0.35701 0.148559
806 2.7776 0.356783 0.147896
807 2.77685 0.356554 0.147233
808 2.7761 0.356322 0.146571
809 2.77534 0.356088 0.145908
810 2.77459 0.355852 0.145246
811 2.77384 0.355614 0.144584
812 2.77309 0.355373 0.143921
813 2.77234 0.35513 0.143259
