n	x	y	z
532 -0.600727 -3.99631 0.236538
533 -0.590953 -3.98494 0.247948
534 -0.581255 -3.97344 0.259331
535 -0.571634 -3.96179 0.270686
536 -0.562093 -3.94999 0.282011
537 -0.552632 -3.93806 0.293305
538 -0.543252 -3.92598 0.304567
539 -0.533955 -3.91376 0.315796
540 -0.524741 -3.9014 0.326989
541 -0.515613 -3.8889 0.338147
542 -0.506571 -3.87626 0.349267
543 -0.497616 -3.86347 0.360349
544 -0.48875 -3.85054 0.37139
545 -0.479974 -3.83748 0.38239
546 -0.471289 -3.82427 0.393348
547 -0.462697 -3.81092 0.404261
548 -0.454199 -3.79743 0.41513
549 -0.445796 -3.7838 0.425952
550 -0.43749 -3.77004 0.436727
551 -0.429283 -3.75613 0.447453
552 -0.421174 -3.74209 0.458128
553 -0.413167 -3.72791 0.468753
554 -0.405262 -3.71359 0.479325
555 -0.397461 -3.69913 0.489844
556 -0.389765 -3.68455 0.500308
557 -0.382176 -3.66982 0.510716
558 -0.374695 -3.65496 0.521068
559 -0.367323 -3.63997 0.531362
560 -0.360063 -3.62485 0.541597
561 -0.352916 -3.60959 0.551772
562 -0.345883 -3.59421 0.561887
563 -0.338966 -3.57869 0.57194
564 -0.332167 -3.56305 0.581931
565 -0.325486 -3.54728 0.591859
566 -0.318926 -3.53139 0.601722
567 -0.312489 -3.51537 0.611522
568 -0.306175 -3.49923 0.621256
569 -0.299986 -3.48297 0.630924
570 -0.293924 -3.46658 0.640526
571 -0.287991 -3.45008 0.650062
572 -0.282188 -3.43347 0.659531
573 -0.276517 -3.41674 0.668932
574 -0.270979 -3.3999 0.678267
575 -0.265576 -3.38294 0.687534
576 -0.260309 -3.36588 0.696734
577 -0.25518 -3.34872 0.705867
578 -0.250191 -3.33145 0.714933
579 -0.245343 -3.31408 0.723932
580 -0.240637 -3.29661 0.732866
581 -0.236075 -3.27904 0.741734
582 -0.231658 -3.26138 0.750538
583 -0.227388 -3.24363 0.759278
584 -0.223266 -3.2258 0.767956
585 -0.219292 -3.20787 0.776573
586 -0.215469 -3.18987 0.785129
587 -0.211797 -3.17179 0.793628
588 -0.208277 -3.15363 0.80207
589 -0.204911 -3.13541 0.810458
590 -0.201698 -3.11711 0.818794
591 -0.19864 -3.09876 0.82708
592 -0.195737 -3.08034 0.835318
593 -0.192989 -3.06186 0.843513
594 -0.190398 -3.04334 0.851665
595 -0.187962 -3.02477 0.85978
596 -0.185682 -3.00615 0.86786
597 -0.183557 -2.98749 0.87591
598 -0.181587 -2.9688 0.883933
599 -0.179772 -2.95008 0.891933
600 -0.178109 -2.93134 0.899916
601 -0.176599 -2.91257 0.907885
602 -0.175238 -2.89379 0.915846
603 -0.174026 -2.87499 0.923805
604 -0.17296 -2.85619 0.931766
605 -0.172038 -2.83739 0.939736
606 -0.171255 -2.81859 0.94772
607 -0.17061 -2.7998 0.955725
608 -0.170098 -2.78102 0.963757
609 -0.169714 -2.76226 0.971823
610 -0.169455 -2.74352 0.97993
611 -0.169313 -2.7248 0.988084
612 -0.169285 -2.70612 0.996292
613 -0.169362 -2.68747 1.00456
614 -0.169538 -2.66886 1.0129
615 -0.169804 -2.65029 1.02131
616 -0.170154 -2.63177 1.0298
617 -0.170576 -2.6133 1.03839
618 -0.171062 -2.59488 1.04706
619 -0.171601 -2.57651 1.05584
620 -0.172181 -2.5582 1.06473
621 -0.17279 -2.53994 1.07372
622 -0.173416 -2.52175 1.08283
623 -0.174044 -2.50362 1.09207
624 -0.174661 -2.48554 1.10142
625 -0.175251 -2.46753 1.1109
626 -0.175799 -2.44958 1.1205
627 -0.176287 -2.43169 1.13023
628 -0.176698 -2.41385 1.14008
629 -0.177016 -2.39607 1.15005
630 -0.17722 -2.37834 1.16013
631 -0.177293 -2.36066 1.17032
632 -0.177215 -2.34303 1.18061
633 -0.176967 -2.32543 1.19099
634 -0.176528 -2.30788 1.20144
635 -0.175879 -2.29036 1.21195
636 -0.175001 -2.27287 1.2225
637 -0.173874 -2.2554 1.23307
638 -0.172479 -2.23796 1.24363
639 -0.170797 -2.22052 1.25417
640 -0.168812 -2.2031 1.26464
641 -0.166506 -2.18569 1.27502
642 -0.163865 -2.16827 1.28527
643 -0.160874 -2.15086 1.29535
644 -0.157522 -2.13344 1.30523
645 -0.153798 -2.11602 1.31485
646 -0.149697 -2.0986 1.32418
647 -0.145211 -2.08117 1.33316
648 -0.14034 -2.06373 1.34173
649 -0.135085 -2.04629 1.34985
650 -0.12945 -2.02885 1.35746
651 -0.123445 -2.01142 1.3645
652 -0.11708 -1.994 1.37092
653 -0.110374 -1.9766 1.37665
654 -0.103349 -1.95923 1.38164
655 -0.0960306 -1.94189 1.38583
656 -0.0884511 -1.9246 1.38916
657 -0.0806479 -1.90735 1.39158
658 -0.0726639 -1.89018 1.39303
659 -0.064548 -1.87308 1.39348
660 -0.0563547 -1.85606 1.39287
661 -0.0481449 -1.83914 1.39118
662 -0.0399851 -1.82232 1.38838
663 -0.0319478 -1.80561 1.38444
664 -0.0241109 -1.78901 1.37937
665 -0.0165579 -1.77254 1.37317
666 -0.00937641 -1.75618 1.36586
667 -0.00265832 -1.73994 1.35747
668 0.00350187 -1.72381 1.34807
669 0.00900812 -1.7078 1.33772
670 0.0137646 -1.69188 1.32652
671 0.0176778 -1.67604 1.3146
672 0.0206591 -1.66028 1.3021
673 0.0226275 -1.64457 1.28919
674 0.0235135 -1.6289 1.27606
675 0.0232627 -1.61324 1.26293
676 0.0218407 -1.59757 1.25005
677 0.0192372 -1.58188 1.23769
678 0.0154712 -1.56614 1.22611
679 0.010596 -1.55032 1.2156
680 0.00470334 -1.53441 1.20645
681 -0.00207325 -1.51837 1.19892
682 -0.009556 -1.50218 1.19324
683 -0.0175229 -1.4858 1.18961
684 -0.02571 -1.46922 1.18817
685 -0.0338172 -1.4524 1.18897
686 -0.0415168 -1.43534 1.19198
687 -0.0484662 -1.41801 1.19707
688 -0.0543236 -1.40044 1.204
689 -0.0587661 -1.38267 1.21241
690 -0.0615101 -1.36476 1.22184
691 -0.0623307 -1.34683 1.23177
692 -0.0610813 -1.32903 1.24156
693 -0.0577092 -1.31153 1.25057
694 -0.0522688 -1.29457 1.25813
695 -0.0449287 -1.27837 1.26359
696 -0.0359753 -1.26314 1.26639
697 -0.0258095 -1.2491 1.26604
698 -0.0149376 -1.23637 1.26222
699 -0.00395589 -1.22502 1.25479
700 0.00647361 -1.21503 1.24382
701 0.0156572 -1.20625 1.22963
702 0.0229141 -1.19846 1.2128
703 0.0276324 -1.19134 1.19417
704 0.0293335 -1.18453 1.17483
705 0.0277419 -1.17762 1.15606
706 0.0228498 -1.17021 1.1392
707 0.014968 -1.16193 1.1256
708 0.00474778 -1.15246 1.11638
709 -0.0068393 -1.14159 1.11229
710 -0.0185736 -1.12919 1.11358
711 -0.0291131 -1.11532 1.11984
