n	v_eff	rho
18296 3644.98 3.98485
18297 3644.23 3.9845
18298 3643.43 3.98412
18299 3642.58 3.98373
18300 3641.68 3.98331
18301 3640.73 3.98286
18302 3639.72 3.9824
18303 3638.66 3.98191
18304 3637.55 3.9814
18305 3636.39 3.98086
18306 3635.17 3.98031
18307 3633.91 3.97973
18308 3632.58 3.97913
18309 3631.21 3.9785
18310 3629.78 3.97785
18311 3628.3 3.97718
18312 3626.77 3.97649
18313 3625.18 3.97577
18314 3623.54 3.97503
18315 3621.85 3.97427
18316 3620.1 3.97349
18317 3618.29 3.97268
18318 3616.44 3.97185
18319 3614.53 3.97099
18320 3612.56 3.97012
18321 3610.54 3.96922
18322 3608.46 3.96829
18323 3606.33 3.96735
18324 3604.14 3.96638
18325 3601.9 3.96538
18326 3599.6 3.96437
18327 3597.25 3.96333
18328 3594.83 3.96227
18329 3592.37 3.96118
18330 3589.84 3.96007
18331 3587.26 3.95894
18332 3584.62 3.95778
18333 3581.92 3.95661
18334 3579.16 3.9554
18335 3576.35 3.95418
18336 3573.48 3.95293
18337 3570.55 3.95166
18338 3567.56 3.95036
18339 3564.5 3.94904
18340 3561.4 3.9477
18341 3558.23 3.94633
18342 3554.99 3.94494
18343 3551.7 3.94353
18344 3548.35 3.94209
18345 3544.94 3.94063
18346 3541.46 3.93914
18347 3537.93 3.93763
18348 3534.33 3.9361
18349 3530.66 3.93454
18350 3526.94 3.93296
18351 3523.15 3.93135
18352 3519.29 3.92973
18353 3515.38 3.92807
18354 3511.39 3.9264
18355 3507.34 3.92469
18356 3503.23 3.92297
18357 3499.05 3.92122
18358 3494.81 3.91944
18359 3490.49 3.91765
18360 3486.11 3.91582
18361 3481.67 3.91398
18362 3477.15 3.9121
18363 3472.56 3.91021
18364 3467.91 3.90829
18365 3463.19 3.90634
18366 3458.39 3.90437
18367 3453.53 3.90238
18368 3448.59 3.90036
18369 3443.59 3.89831
18370 3438.51 3.89624
18371 3433.35 3.89415
18372 3428.13 3.89203
18373 3422.83 3.88989
18374 3417.46 3.88772
18375 3412.01 3.88552
18376 3406.49 3.8833
18377 3400.89 3.88106
18378 3395.21 3.87879
18379 3389.46 3.87649
18380 3383.63 3.87417
18381 3377.72 3.87182
18382 3371.73 3.86945
18383 3365.66 3.86705
18384 3359.51 3.86463
18385 3353.28 3.86218
18386 3346.97 3.85971
18387 3340.58 3.85721
18388 3334.1 3.85468
18389 3327.54 3.85213
18390 3320.9 3.84955
18391 3314.17 3.84694
18392 3307.36 3.84431
18393 3300.46 3.84166
18394 3293.47 3.83897
18395 3286.4 3.83626
18396 3279.23 3.83353
18397 3271.98 3.83076
18398 3264.64 3.82797
18399 3257.21 3.82516
18400 3249.68 3.82231
18401 3242.07 3.81944
18402 3234.36 3.81655
18403 3226.55 3.81362
18404 3218.65 3.81067
18405 3210.66 3.80769
18406 3202.57 3.80469
18407 3194.38 3.80166
18408 3186.1 3.7986
18409 3177.71 3.79551
18410 3169.23 3.7924
18411 3160.64 3.78925
18412 3151.96 3.78608
18413 3143.17 3.78289
18414 3134.28 3.77966
18415 3125.28 3.77641
18416 3116.18 3.77312
18417 3106.97 3.76981
18418 3097.66 3.76648
18419 3088.24 3.76311
18420 3078.71 3.75972
18421 3069.07 3.75629
18422 3059.31 3.75284
18423 3049.45 3.74936
18424 3039.47 3.74585
18425 3029.38 3.74232
18426 3019.18 3.73875
18427 3008.86 3.73515
18428 2998.42 3.73153
18429 2987.86 3.72787
18430 2977.19 3.72419
18431 2966.39 3.72048
18432 2955.48 3.71674
18433 2944.44 3.71297
18434 2933.28 3.70917
18435 2921.99 3.70533
18436 2910.58 3.70147
18437 2899.04 3.69758
18438 2887.38 3.69366
18439 2875.58 3.68971
18440 2863.66 3.68573
18441 2851.6 3.68172
18442 2839.42 3.67768
18443 2827.09 3.67361
18444 2814.64 3.6695
18445 2802.05 3.66537
18446 2789.32 3.66121
18447 2776.45 3.65701
18448 2763.45 3.65278
18449 2750.3 3.64853
18450 2737.02 3.64424
18451 2723.59 3.63992
18452 2710.01 3.63557
18453 2696.29 3.63118
18454 2682.43 3.62677
18455 2668.41 3.62232
18456 2654.25 3.61784
18457 2639.94 3.61333
18458 2625.48 3.60879
18459 2610.86 3.60421
18460 2596.1 3.59961
18461 2581.17 3.59497
18462 2566.1 3.59029
18463 2550.86 3.58559
18464 2535.47 3.58085
18465 2519.91 3.57608
18466 2504.2 3.57128
18467 2488.33 3.56644
18468 2472.29 3.56157
18469 2456.09 3.55667
18470 2439.72 3.55173
18471 2423.19 3.54676
18472 2406.49 3.54176
18473 2389.62 3.53672
18474 2372.59 3.53165
18475 2355.38 3.52654
18476 2338 3.5214
18477 2320.45 3.51623
18478 2302.73 3.51102
18479 2284.83 3.50578
18480 2266.76 3.5005
18481 2248.51 3.49519
18482 2230.09 3.48984
18483 2211.48 3.48446
18484 2192.7 3.47904
18485 2173.74 3.47359
18486 2154.6 3.46811
18487 2135.28 3.46258
18488 2115.78 3.45703
18489 2096.1 3.45144
18490 2076.24 3.44581
18491 2056.19 3.44014
18492 2035.96 3.43444
18493 2015.55 3.42871
18494 1994.96 3.42294
18495 1974.18 3.41713
18496 1953.22 3.41129
18497 1932.07 3.40541
18498 1910.74 3.39949
18499 1889.23 3.39354
18500 1867.54 3.38755
18501 1845.66 3.38152
18502 1823.6 3.37546
18503 1801.36 3.36936
18504 1778.94 3.36323
18505 1756.34 3.35705
18506 1733.56 3.35084
18507 1710.6 3.3446
18508 1687.47 3.33831
18509 1664.16 3.33199
18510 1640.67 3.32563
18511 1617.02 3.31924
18512 1593.19 3.31281
18513 1569.2 3.30634
18514 1545.04 3.29983
18515 1520.72 3.29329
18516 1496.23 3.2867
18517 1471.59 3.28008
18518 1446.79 3.27343
18519 1421.84 3.26673
18520 1396.75 3.26
18521 1371.51 3.25323
18522 1346.13 3.24643
18523 1320.61 3.23958
18524 1294.96 3.2327
18525 1269.19 3.22578
18526 1243.29 3.21882
18527 1217.28 3.21183
18528 1191.16 3.2048
18529 1164.94 3.19773
18530 1138.62 3.19062
18531 1112.21 3.18348
18532 1085.72 3.1763
18533 1059.15 3.16908
18534 1032.53 3.16183
18535 1005.84 3.15454
18536 979.106 3.14721
18537 952.336 3.13985
18538 925.538 3.13245
18539 898.724 3.12501
18540 871.906 3.11754
18541 845.095 3.11003
18542 818.303 3.10249
18543 791.545 3.09491
18544 764.834 3.0873
18545 738.185 3.07965
18546 711.613 3.07197
18547 685.134 3.06425
18548 658.764 3.0565
18549 632.522 3.04871
18550 606.425 3.04089
18551 580.494 3.03304
18552 554.747 3.02516
18553 529.205 3.01724
18554 503.891 3.00929
18555 478.827 3.00131
18556 454.037 2.9933
18557 429.545 2.98526
18558 405.378 2.97719
18559 381.561 2.96909
18560 358.123 2.96096
18561 335.092 2.95281
18562 312.498 2.94462
18563 290.373 2.93641
18564 268.748 2.92817
18565 247.657 2.91991
18566 227.135 2.91163
18567 207.217 2.90332
18568 187.941 2.89498
18569 169.344 2.88663
18570 151.466 2.87826
18571 134.348 2.86986
18572 118.032 2.86145
18573 102.561 2.85301
18574 87.9793 2.84457
18575 74.3329 2.8361
18576 61.6688 2.82762
18577 50.035 2.81913
18578 39.4808 2.81063
18579 30.0567 2.80211
18580 21.8143 2.79359
18581 14.8061 2.78506
18582 9.08577 2.77652
18583 4.7077 2.76798
18584 1.72728 2.75944
18585 0.200593 2.7509
18586 0.18439 2.74235
18587 1.73595 2.73381
18588 4.91297 2.72528
18589 9.77341 2.71675
18590 16.3754 2.70823
18591 24.7769 2.69972
18592 35.0357 2.69122
18593 47.2092 2.68274
18594 61.3541 2.67428
18595 77.5262 2.66584
18596 95.78 2.65742
18597 116.169 2.64902
18598 138.744 2.64066
18599 163.555 2.63232
18600 190.648 2.62402
18601 220.069 2.61576
18602 251.857 2.60753
18603 286.051 2.59935
18604 322.684 2.59122
18605 361.785 2.58313
18606 403.378 2.5751
18607 447.483 2.56713
18608 494.112 2.55921
18609 543.272 2.55136
18610 594.964 2.54358
18611 649.18 2.53587
18612 705.904 2.52824
18613 765.113 2.52068
18614 826.774 2.51321
18615 890.845 2.50582
18616 957.275 2.49853
18617 1026 2.49133
18618 1096.95 2.48424
18619 1170.04 2.47725
18620 1245.17 2.47037
18621 1322.23 2.4636
18622 1401.11 2.45696
18623 1481.67 2.45043
18624 1563.76 2.44404
18625 1647.24 2.43778
18626 1731.92 2.43165
18627 1817.63 2.42567
18628 1904.16 2.41983
18629 1991.32 2.41415
18630 2078.88 2.40862
18631 2166.61 2.40326
18632 2254.27 2.39806
18633 2341.61 2.39303
18634 2428.37 2.38817
18635 2514.29 2.38349
18636 2599.09 2.379
18637 2682.49 2.3747
18638 2764.21 2.37058
18639 2843.97 2.36667
18640 2921.48 2.36295
18641 2996.45 2.35944
18642 3068.61 2.35613
18643 3137.67 2.35303
18644 3203.37 2.35015
18645 3265.43 2.34748
18646 3323.62 2.34504
18647 3377.68 2.34282
18648 3427.39 2.34082
18649 3472.54 2.33905
18650 3512.92 2.3375
18651 3548.38 2.33619
18652 3578.74 2.33511
18653 3603.87 2.33426
18654 3623.66 2.33365
18655 3638.03 2.33328
18656 3646.9 2.33313
18657 3650.23 2.33323
18658 3648.02 2.33356
18659 3640.27 2.33412
18660 3627.01 2.33492
18661 3608.31 2.33595
18662 3584.25 2.33722
18663 3554.94 2.33871
18664 3520.5 2.34044
18665 3481.1 2.34239
18666 3436.9 2.34457
18667 3388.1 2.34697
18668 3334.9 2.34959
18669 3277.53 2.35243
18670 3216.23 2.35548
18671 3151.25 2.35875
18672 3082.84 2.36222
18673 3011.29 2.3659
18674 2936.86 2.36978
18675 2859.85 2.37385
18676 2780.52 2.37812
18677 2699.17 2.38257
18678 2616.09 2.38721
18679 2531.55 2.39203
18680 2445.84 2.39702
18681 2359.22 2.40219
18682 2271.98 2.40752
18683 2184.36 2.41302
18684 2096.62 2.41867
18685 2009.01 2.42448
18686 1921.76 2.43043
18687 1835.08 2.43653
18688 1749.19 2.44276
18689 1664.29 2.44913
18690 1580.55 2.45563
18691 1498.17 2.46225
18692 1417.28 2.46899
18693 1338.05 2.47585
18694 1260.61 2.48282
18695 1185.08 2.48989
18696 1111.57 2.49707
18697 1040.18 2.50434
18698 971.001 2.51171
18699 904.101 2.51916
18700 839.548 2.5267
18701 777.395 2.53432
18702 717.687 2.54202
18703 660.458 2.54978
18704 605.733 2.55762
18705 553.53 2.56552
18706 503.857 2.57348
18707 456.716 2.5815
18708 412.101 2.58958
18709 370.001 2.5977
18710 330.397 2.60587
18711 293.267 2.61409
18712 258.582 2.62235
18713 226.31 2.63064
18714 196.413 2.63897
18715 168.852 2.64733
18716 143.583 2.65572
18717 120.56 2.66413
18718 99.7324 2.67257
18719 81.0508 2.68103
18720 64.4618 2.6895
18721 49.9111 2.698
18722 37.3431 2.7065
18723 26.7014 2.71502
18724 17.9286 2.72355
18725 10.9671 2.73208
18726 5.75891 2.74062
18727 2.24587 2.74917
18728 0.370006 2.75771
18729 0.0735513 2.76625
18730 1.29913 2.7748
18731 3.98988 2.78333
18732 8.08958 2.79186
18733 13.5427 2.80039
18734 20.2946 2.8089
18735 28.2915 2.81741
18736 37.4806 2.8259
18737 47.8102 2.83439
18738 59.2295 2.84285
18739 71.689 2.85131
18740 85.1404 2.85974
18741 99.5365 2.86816
18742 114.831 2.87656
18743 130.98 2.88494
18744 147.939 2.8933
18745 165.666 2.90163
18746 184.121 2.90995
18747 203.263 2.91824
18748 223.054 2.9265
18749 243.457 2.93475
18750 264.435 2.94296
18751 285.955 2.95115
18752 307.981 2.95931
18753 330.483 2.96745
18754 353.428 2.97555
18755 376.786 2.98363
18756 400.528 2.99168
18757 424.627 2.99969
18758 449.055 3.00768
18759 473.787 3.01563
18760 498.798 3.02356
18761 524.063 3.03145
18762 549.56 3.03931
18763 575.267 3.04713
18764 601.163 3.05492
18765 627.228 3.06268
18766 653.442 3.07041
18767 679.787 3.0781
18768 706.246 3.08575
18769 732.8 3.09337
18770 759.435 3.10096
18771 786.135 3.10851
18772 812.885 3.11602
18773 839.67 3.1235
18774 866.479 3.13095
18775 893.297 3.13835
18776 920.112 3.14572
18777 946.914 3.15306
18778 973.691 3.16036
18779 1000.43 3.16762
18780 1027.13 3.17484
18781 1053.77 3.18203
18782 1080.35 3.18918
18783 1106.85 3.19629
18784 1133.28 3.20337
18785 1159.62 3.21041
18786 1185.86 3.21741
18787 1212 3.22437
18788 1238.04 3.2313
18789 1263.95 3.23819
18790 1289.75 3.24504
18791 1315.43 3.25186
18792 1340.97 3.25863
18793 1366.38 3.26537
18794 1391.65 3.27208
18795 1416.78 3.27874
18796 1441.76 3.28537
18797 1466.58 3.29196
18798 1491.26 3.29851
18799 1515.77 3.30502
18800 1540.13 3.3115
18801 1564.32 3.31794
18802 1588.35 3.32434
18803 1612.21 3.33071
18804 1635.9 3.33704
18805 1659.42 3.34333
18806 1682.76 3.34958
18807 1705.93 3.3558
18808 1728.93 3.36198
18809 1751.74 3.36812
18810 1774.38 3.37423
18811 1796.84 3.3803
18812 1819.12 3.38633
18813 1841.21 3.39233
18814 1863.13 3.39829
18815 1884.86 3.40421
18816 1906.4 3.4101
18817 1927.77 3.41595
18818 1948.95 3.42176
18819 1969.95 3.42754
18820 1990.77 3.43329
18821 2011.4 3.43899
18822 2031.85 3.44466
18823 2052.11 3.4503
18824 2072.2 3.4559
18825 2092.1 3.46146
18826 2111.82 3.46699
18827 2131.35 3.47249
18828 2150.71 3.47794
18829 2169.88 3.48337
18830 2188.88 3.48876
18831 2207.7 3.49411
18832 2226.34 3.49943
18833 2244.8 3.50471
18834 2263.08 3.50996
18835 2281.19 3.51518
18836 2299.12 3.52036
18837 2316.88 3.5255
18838 2334.46 3.53062
18839 2351.88 3.53569
18840 2369.12 3.54074
18841 2386.19 3.54575
18842 2403.09 3.55073
18843 2419.82 3.55567
18844 2436.39 3.56058
18845 2452.79 3.56546
18846 2469.02 3.5703
18847 2485.09 3.57511
18848 2501 3.57989
18849 2516.75 3.58463
18850 2532.33 3.58934
18851 2547.76 3.59402
18852 2563.03 3.59867
18853 2578.14 3.60328
18854 2593.09 3.60786
18855 2607.89 3.61241
18856 2622.53 3.61693
18857 2637.03 3.62142
18858 2651.37 3.62587
18859 2665.56 3.63029
18860 2679.6 3.63468
18861 2693.5 3.63904
18862 2707.25 3.64337
18863 2720.85 3.64766
18864 2734.31 3.65192
18865 2747.62 3.65616
18866 2760.8 3.66036
18867 2773.83 3.66453
18868 2786.73 3.66867
18869 2799.48 3.67278
18870 2812.1 3.67686
18871 2824.59 3.6809
18872 2836.93 3.68492
18873 2849.15 3.68891
18874 2861.23 3.69287
18875 2873.18 3.69679
18876 2885 3.70069
18877 2896.69 3.70456
18878 2908.26 3.70839
18879 2919.69 3.7122
18880 2931 3.71598
18881 2942.19 3.71972
18882 2953.25 3.72344
18883 2964.2 3.72713
18884 2975.01 3.73079
18885 2985.71 3.73442
18886 2996.29 3.73802
18887 3006.75 3.7416
18888 3017.1 3.74514
18889 3027.33 3.74865
18890 3037.44 3.75214
18891 3047.44 3.7556
18892 3057.33 3.75903
18893 3067.1 3.76243
18894 3076.76 3.7658
18895 3086.32 3.76914
18896 3095.76 3.77246
18897 3105.1 3.77574
18898 3114.33 3.779
18899 3123.45 3.78223
18900 3132.47 3.78544
18901 3141.38 3.78861
18902 3150.19 3.79176
18903 3158.89 3.79488
18904 3167.5 3.79797
18905 3176 3.80104
18906 3184.41 3.80408
18907 3192.71 3.80709
18908 3200.92 3.81007
18909 3209.03 3.81303
18910 3217.04 3.81596
18911 3224.96 3.81886
18912 3232.78 3.82174
18913 3240.51 3.82458
18914 3248.15 3.82741
18915 3255.69 3.8302
18916 3263.14 3.83297
18917 3270.5 3.83571
18918 3277.77 3.83843
18919 3284.96 3.84111
18920 3292.05 3.84378
18921 3299.05 3.84641
18922 3305.97 3.84902
18923 3312.8 3.85161
18924 3319.55 3.85417
18925 3326.21 3.8567
18926 3332.78 3.8592
18927 3339.28 3.86168
18928 3345.68 3.86414
18929 3352.01 3.86657
18930 3358.26 3.86897
18931 3364.42 3.87135
18932 3370.51 3.8737
18933 3376.51 3.87602
18934 3382.44 3.87832
18935 3388.28 3.8806
18936 3394.05 3.88285
18937 3399.74 3.88507
18938 3405.36 3.88727
18939 3410.9 3.88945
18940 3416.36 3.8916
18941 3421.75 3.89372
18942 3427.06 3.89582
18943 3432.3 3.8979
18944 3437.47 3.89995
18945 3442.56 3.90197
18946 3447.59 3.90397
18947 3452.54 3.90594
18948 3457.41 3.9079
18949 3462.22 3.90982
18950 3466.96 3.91172
18951 3471.63 3.9136
18952 3476.23 3.91545
18953 3480.76 3.91728
18954 3485.22 3.91908
18955 3489.61 3.92086
18956 3493.94 3.92262
18957 3498.2 3.92435
18958 3502.39 3.92605
18959 3506.52 3.92773
18960 3510.58 3.92939
18961 3514.57 3.93103
18962 3518.51 3.93264
18963 3522.37 3.93422
18964 3526.17 3.93578
18965 3529.91 3.93732
18966 3533.59 3.93884
18967 3537.2 3.94033
18968 3540.75 3.94179
18969 3544.24 3.94324
18970 3547.67 3.94465
18971 3551.03 3.94605
18972 3554.33 3.94742
18973 3557.58 3.94877
18974 3560.76 3.95009
18975 3563.88 3.9514
18976 3566.94 3.95267
18977 3569.95 3.95393
18978 3572.89 3.95516
18979 3575.77 3.95636
18980 3578.6 3.95755
18981 3581.37 3.95871
18982 3584.08 3.95984
18983 3586.73 3.96096
18984 3589.32 3.96205
18985 3591.86 3.96312
18986 3594.34 3.96416
18987 3596.76 3.96518
18988 3599.13 3.96618
18989 3601.44 3.96715
18990 3603.69 3.9681
18991 3605.89 3.96903
18992 3608.04 3.96994
18993 3610.12 3.97082
18994 3612.16 3.97168
18995 3614.13 3.97251
18996 3616.06 3.97332
18997 3617.92 3.97411
18998 3619.74 3.97488
18999 3621.5 3.97563
19000 3623.2 3.97635
19001 3624.85 3.97704
19002 3626.45 3.97772
19003 3628 3.97837
19004 3629.49 3.979
19005 3630.93 3.97961
19006 3632.31 3.98019
19007 3633.64 3.98075
19008 3634.92 3.98129
19009 3636.15 3.98181
19010 3637.32 3.9823
19011 3638.44 3.98277
19012 3639.51 3.98322
19013 3640.53 3.98364
19014 3641.49 3.98404
19015 3642.41 3.98442
19016 3643.27 3.98478
19017 3644.08 3.98511
19018 3644.83 3.98542
19019 3645.54 3.98571
19020 3646.19 3.98598
19021 3646.79 3.98622
19022 3647.34 3.98644
19023 3647.84 3.98664
19024 3648.29 3.98682
19025 3648.69 3.98697
19026 3649.03 3.9871
19027 3649.33 3.98721
19028 3649.57 3.98729
19029 3649.76 3.98735
19030 3649.9 3.98739
19031 3649.99 3.98741
19032 3650.03 3.9874
19033 3650.02 3.98737
19034 3649.95 3.98732
19035 3649.84 3.98725
19036 3649.67 3.98715
19037 3649.45 3.98703
19038 3649.18 3.98689
19039 3648.86 3.98673
19040 3648.49 3.98654
19041 3648.07 3.98633
19042 3647.59 3.9861
19043 3647.07 3.98584
19044 3646.49 3.98557
19045 3645.86 3.98527
19046 3645.18 3.98494
19047 3644.45 3.9846
19048 3643.66 3.98423
19049 3642.83 3.98384
19050 3641.94 3.98343
19051 3641 3.98299
19052 3640.01 3.98253
19053 3638.97 3.98205
19054 3637.87 3.98154
19055 3636.72 3.98102
19056 3635.52 3.98047
19057 3634.27 3.97989
19058 3632.96 3.9793
19059 3631.6 3.97868
19060 3630.19 3.97804
19061 3628.72 3.97737
19062 3627.21 3.97669
19063 3625.63 3.97598
19064 3624.01 3.97524
19065 3622.33 3.97449
19066 3620.6 3.97371
19067 3618.81 3.97291
19068 3616.97 3.97208
19069 3615.07 3.97124
19070 3613.12 3.97036
19071 3611.11 3.96947
19072 3609.05 3.96855
19073 3606.94 3.96761
19074 3604.76 3.96665
19075 3602.54 3.96567
19076 3600.25 3.96466
19077 3597.91 3.96362
19078 3595.52 3.96257
19079 3593.07 3.96149
19080 3590.56 3.96039
19081 3587.99 3.95926
19082 3585.37 3.95811
19083 3582.69 3.95694
19084 3579.95 3.95574
19085 3577.15 3.95452
19086 3574.29 3.95328
19087 3571.38 3.95202
19088 3568.4 3.95073
19089 3565.37 3.94941
19090 3562.28 3.94808
19091 3559.12 3.94672
19092 3555.91 3.94533
19093 3552.64 3.94393
19094 3549.3 3.94249
19095 3545.91 3.94104
19096 3542.45 3.93956
19097 3538.93 3.93806
19098 3535.35 3.93653
19099 3531.7 3.93498
19100 3527.99 3.93341
19101 3524.22 3.93181
19102 3520.38 3.93019
19103 3516.49 3.92854
19104 3512.52 3.92687
19105 3508.49 3.92518
19106 3504.4 3.92346
19107 3500.24 3.92171
19108 3496.01 3.91995
19109 3491.71 3.91815
19110 3487.35 3.91634
19111 3482.92 3.9145
19112 3478.43 3.91263
19113 3473.86 3.91074
19114 3469.23 3.90883
19115 3464.52 3.90689
19116 3459.75 3.90493
19117 3454.91 3.90294
19118 3449.99 3.90093
19119 3445 3.89889
19120 3439.94 3.89683
19121 3434.81 3.89474
19122 3429.61 3.89263
19123 3424.33 3.89049
19124 3418.98 3.88833
19125 3413.55 3.88614
19126 3408.05 3.88393
19127 3402.47 3.88169
19128 3396.82 3.87943
19129 3391.08 3.87714
19130 3385.28 3.87483
19131 3379.39 3.87249
19132 3373.42 3.87012
19133 3367.38 3.86773
19134 3361.25 3.86532
19135 3355.04 3.86287
19136 3348.76 3.86041
19137 3342.39 3.85791
19138 3335.94 3.85539
19139 3329.4 3.85285
19140 3322.78 3.85028
19141 3316.08 3.84768
19142 3309.29 3.84506
19143 3302.41 3.84241
19144 3295.45 3.83973
19145 3288.4 3.83703
19146 3281.26 3.8343
19147 3274.03 3.83154
19148 3266.72 3.82876
19149 3259.31 3.82595
19150 3251.81 3.82312
19151 3244.22 3.82025
19152 3236.54 3.81737
19153 3228.76 3.81445
19154 3220.89 3.81151
19155 3212.92 3.80854
19156 3204.86 3.80554
19157 3196.7 3.80251
19158 3188.44 3.79946
19159 3180.08 3.79638
19160 3171.63 3.79327
19161 3163.07 3.79014
19162 3154.41 3.78698
19163 3145.65 3.78379
19164 3136.79 3.78057
19165 3127.83 3.77732
19166 3118.75 3.77405
19167 3109.58 3.77075
19168 3100.29 3.76742
19169 3090.9 3.76406
19170 3081.4 3.76067
19171 3071.79 3.75726
19172 3062.07 3.75382
19173 3052.24 3.75034
19174 3042.29 3.74684
19175 3032.24 3.74331
19176 3022.06 3.73976
19177 3011.78 3.73617
19178 3001.37 3.73255
19179 2990.85 3.72891
19180 2980.21 3.72523
19181 2969.45 3.72153
19182 2958.56 3.71779
19183 2947.56 3.71403
19184 2936.43 3.71024
19185 2925.18 3.70642
19186 2913.81 3.70256
19187 2902.31 3.69868
19188 2890.68 3.69477
19189 2878.92 3.69083
19190 2867.03 3.68686
19191 2855.01 3.68285
19192 2842.86 3.67882
19193 2830.58 3.67476
19194 2818.16 3.67066
19195 2805.61 3.66654
19196 2792.92 3.66238
19197 2780.09 3.65819
19198 2767.12 3.65398
19199 2754.02 3.64973
19200 2740.77 3.64545
19201 2727.38 3.64114
19202 2713.85 3.63679
19203 2700.17 3.63242
19204 2686.35 3.62801
19205 2672.37 3.62358
19206 2658.26 3.61911
19207 2643.99 3.6146
19208 2629.57 3.61007
19209 2614.99 3.6055
19210 2600.27 3.60091
19211 2585.39 3.59628
19212 2570.36 3.59161
19213 2555.17 3.58692
19214 2539.82 3.58219
19215 2524.31 3.57743
19216 2508.64 3.57263
19217 2492.81 3.5678
19218 2476.82 3.56294
19219 2460.67 3.55805
19220 2444.35 3.55312
19221 2427.86 3.54816
19222 2411.21 3.54317
19223 2394.39 3.53814
19224 2377.4 3.53308
19225 2360.24 3.52798
19226 2342.91 3.52285
19227 2325.41 3.51769
19228 2307.74 3.51249
19229 2289.89 3.50726
19230 2271.86 3.50199
19231 2253.67 3.49669
19232 2235.29 3.49135
19233 2216.74 3.48598
19234 2198.01 3.48057
19235 2179.1 3.47513
19236 2160.01 3.46965
19237 2140.74 3.46414
19238 2121.29 3.4586
19239 2101.66 3.45301
19240 2081.85 3.44739
19241 2061.85 3.44174
19242 2041.68 3.43605
19243 2021.32 3.43033
19244 2000.77 3.42457
19245 1980.05 3.41877
19246 1959.14 3.41293
19247 1938.04 3.40706
19248 1916.77 3.40116
19249 1895.31 3.39522
19250 1873.66 3.38924
19251 1851.84 3.38322
19252 1829.83 3.37717
19253 1807.64 3.37108
19254 1785.27 3.36496
19255 1762.72 3.35879
19256 1739.99 3.3526
19257 1717.08 3.34636
19258 1694 3.34009
19259 1670.74 3.33378
19260 1647.3 3.32743
19261 1623.7 3.32104
19262 1599.92 3.31462
19263 1575.97 3.30816
19264 1551.86 3.30167
19265 1527.58 3.29513
19266 1503.14 3.28856
19267 1478.54 3.28195
19268 1453.79 3.27531
19269 1428.88 3.26862
19270 1403.83 3.2619
19271 1378.63 3.25514
19272 1353.29 3.24835
